000079, 1709024888804.5718, 20
000080, 1709024888905.3728, 20
000081, 1709024889039.7754, 20
000082, 1709024889174.1794, 20
000083, 1709024889274.9832, 20
000084, 1709024889409.3894, 20
000085, 1709024889510.195, 20
000086, 1709024889611.0015, 20
000087, 1709024889745.3755, 20
000088, 1709024889846.1353, 20
000089, 1709024889980.4812, 20
000090, 1709024890081.2402, 20
000091, 1709024890215.5854, 20
000092, 1709024890316.3438, 20
000093, 1709024890450.6877, 20
000094, 1709024890551.4456, 20
000095, 1709024890685.7886, 20
000096, 1709024890786.6113, 20
000097, 1709024890887.475, 20
000098, 1709024891021.967, 20
000099, 1709024891122.841, 20
000100, 1709024891257.3467, 20
000101, 1709024891391.8604, 20
000102, 1709024891492.7505, 20
000103, 1709024891627.2778, 20
000104, 1709024891728.174, 20
000105, 1709024891829.0051, 20
000106, 1709024891963.4502, 20
000107, 1709024892064.287, 21
000108, 1709024892198.74, 21
000109, 1709024892299.5828, 22
000110, 1709024892434.0435, 22
000111, 1709024892568.5085, 22
000112, 1709024892669.3604, 22
000113, 1709024892803.773, 22
000114, 1709024892904.568, 22
000115, 1709024893038.9617, 22
000116, 1709024893139.7566, 22
000117, 1709024893274.1504, 22
000118, 1709024893374.9456, 22
000119, 1709024893475.741, 22
000120, 1709024893610.1348, 22
000121, 1709024893710.93, 22
000122, 1709024893845.407, 23
000123, 1709024893979.935, 24
000124, 1709024894080.8337, 26
000125, 1709024894181.7344, 28
000126, 1709024894316.272, 27
000127, 1709024894417.1777, 30
000128, 1709024894551.722, 29
000129, 1709024894652.6328, 29
000130, 1709024894787.1445, 29
000131, 1709024894887.9219, 29
000132, 1709024895022.2913, 27
000133, 1709024895123.0676, 30
000134, 1709024895257.4355, 27
000135, 1709024895358.211, 29
000136, 1709024895458.986, 26
000137, 1709024895593.352, 27
000138, 1709024895694.1262, 29
000139, 1709024895828.5007, 25
000140, 1709024895929.2886, 26
000141, 1709024896063.6724, 27
000142, 1709024896164.4602, 28
000143, 1709024896298.844, 25
000144, 1709024896399.632, 25
000145, 1709024896534.016, 24
000146, 1709024896668.4004, 22
000147, 1709024896769.1848, 21
000148, 1709024896903.5532, 21
000149, 1709024897004.3293, 20
000150, 1709024897138.6965, 20
000151, 1709024897239.4717, 20
000152, 1709024897373.8376, 20
000153, 1709024897474.6118, 20
000154, 1709024897608.9766, 20
000155, 1709024897709.7498, 20
000156, 1709024897844.1323, 20
000157, 1709024897944.9224, 21
000158, 1709024898079.3088, 21
000159, 1709024898180.0989, 22
000160, 1709024898280.889, 22
000161, 1709024898415.2756, 23
000162, 1709024898516.0657, 23
000163, 1709024898650.4526, 25
000164, 1709024898784.8372, 25
000165, 1709024898885.614, 25
000166, 1709024898986.3904, 25
000167, 1709024899120.7583, 25
000168, 1709024899221.534, 26
000169, 1709024899355.901, 28
000170, 1709024899456.6755, 25
000171, 1709024899591.0415, 26
000172, 1709024899725.4065, 27
000173, 1709024899826.1836, 29
000174, 1709024899926.9617, 27
000175, 1709024900061.332, 27
000176, 1709024900162.1094, 29
000177, 1709024900296.4788, 29
000178, 1709024900397.2551, 29
000179, 1709024900531.623, 29
000180, 1709024900665.9905, 29
000181, 1709024900766.7666, 29
000182, 1709024900867.5527, 29
000183, 1709024901001.934, 29
000184, 1709024901102.72, 30
000185, 1709024901237.1008, 32
000186, 1709024901337.8862, 33
000187, 1709024901472.2664, 35
000188, 1709024901573.0513, 35
000189, 1709024901707.431, 34
000190, 1709024901808.209, 32
000191, 1709024901942.5752, 28
000192, 1709024902043.349, 26
000193, 1709024902177.7136, 28
000194, 1709024902312.0776, 27
000195, 1709024902412.8499, 31
000196, 1709024902513.6218, 31
000197, 1709024902647.9836, 31
000198, 1709024902748.7559, 31
000199, 1709024902883.1414, 31
000200, 1709024902983.9302, 31
000201, 1709024903118.3154, 31
000202, 1709024903219.1045, 30
000203, 1709024903353.4895, 27
000204, 1709024903487.8745, 30
000205, 1709024903588.663, 29
000206, 1709024903723.0479, 27
000207, 1709024903823.8372, 30
000208, 1709024903958.3767, 27
000209, 1709024904059.3252, 28
000210, 1709024904193.9275, 25
000211, 1709024904328.5347, 26
000212, 1709024904463.147, 27
000213, 1709024904597.7642, 28
000214, 1709024904698.7305, 25
000215, 1709024904833.3564, 26
000216, 1709024904967.7705, 28
000217, 1709024905102.129, 26
000218, 1709024905236.4866, 27
000219, 1709024905370.8433, 25
000220, 1709024905471.61, 26
000221, 1709024905572.3767, 28
000222, 1709024905706.7312, 26
000223, 1709024905807.4963, 27
000224, 1709024905908.2786, 29
000225, 1709024906042.6655, 26
000226, 1709024906177.052, 27
000227, 1709024906277.8416, 27
000228, 1709024906412.2273, 27
000229, 1709024906546.6125, 27
000230, 1709024906680.9973, 27
000231, 1709024906815.3818, 27
000232, 1709024906916.1538, 27
000233, 1709024907050.5032, 27
000234, 1709024907151.2644, 27
000235, 1709024907252.025, 27
000236, 1709024907386.371, 26
000237, 1709024907487.13, 25
000238, 1709024907621.4739, 25
000239, 1709024907722.2312, 25
000240, 1709024907856.577, 25
000241, 1709024907957.356, 25
000242, 1709024908091.7273, 25
000243, 1709024908192.5054, 25
000244, 1709024908326.8752, 25
000245, 1709024908461.2444, 24
000246, 1709024908595.6125, 24
000247, 1709024908729.98, 24
000248, 1709024908830.7551, 24
000249, 1709024908965.1267, 24
000250, 1709024909099.4993, 24
000251, 1709024909233.8713, 24
000252, 1709024909334.65, 24
000253, 1709024909435.428, 23
000254, 1709024909569.7983, 22
000255, 1709024909704.168, 22
000256, 1709024909804.9446, 22
000257, 1709024909905.7495, 22
000258, 1709024910040.177, 22
000259, 1709024910140.999, 22
000260, 1709024910241.8225, 22
000261, 1709024910376.2559, 22
000262, 1709024910477.0828, 22
000263, 1709024910577.9106, 22
000264, 1709024910712.3503, 22
000265, 1709024910813.1816, 22
000266, 1709024910947.5852, 24
000267, 1709024911048.4102, 24
000268, 1709024911216.453, 25
000269, 1709024911317.279, 25
000270, 1709024911485.324, 25
000271, 1709024911586.1516, 25
000272, 1709024911686.9797, 25
000273, 1709024911821.418, 25
000274, 1709024911922.2473, 25
000275, 1709024912056.625, 25
000276, 1709024912157.388, 25
000277, 1709024912291.7373, 25
000278, 1709024912426.0854, 25
000279, 1709024912526.8457, 25
000280, 1709024912627.6052, 25
000281, 1709024912761.9502, 25
000282, 1709024912862.708, 26
000283, 1709024912997.0537, 27
000284, 1709024913097.819, 28
000285, 1709024913232.1716, 25
000286, 1709024913332.9353, 25
000287, 1709024913433.6982, 25
000288, 1709024913568.0476, 25
000289, 1709024913668.8088, 25
000290, 1709024913803.156, 25
000291, 1709024913903.9155, 25
000292, 1709024914004.6782, 25
000293, 1709024914139.03, 25
000294, 1709024914239.793, 25
000295, 1709024914340.5554, 25
000296, 1709024914474.904, 25
000297, 1709024914609.2515, 25
000298, 1709024914710.0112, 25
000299, 1709024914844.3564, 25
000300, 1709024914945.1172, 25
000301, 1709024915045.8923, 24
000302, 1709024915180.415, 24
000303, 1709024915281.309, 23
000304, 1709024915382.2046, 23
000305, 1709024915516.7349, 23
000306, 1709024915617.6343, 23
000307, 1709024915752.1694, 23
000308, 1709024915853.073, 23
000309, 1709024915987.6133, 23
000310, 1709024916122.0774, 24
000311, 1709024916222.8499, 25
000312, 1709024916357.2122, 30
000313, 1709024916457.9832, 29
000314, 1709024916558.7534, 29
000315, 1709024916693.1128, 29
000316, 1709024916827.4712, 29
000317, 1709024916928.239, 29
000318, 1709024917062.5955, 29
000319, 1709024917163.3582, 30
000320, 1709024917297.7073, 32
000321, 1709024917398.468, 34
000322, 1709024917499.2283, 37
000323, 1709024917633.5737, 37
000324, 1709024917734.332, 37
000325, 1709024917868.675, 38
000326, 1709024917969.4314, 40
000327, 1709024918103.7676, 43
000328, 1709024918204.5105, 49
000329, 1709024918338.8325, 52
000330, 1709024918439.5725, 56
000331, 1709024918573.8904, 56
000332, 1709024918708.2063, 56
000333, 1709024918808.9417, 58
000334, 1709024918943.2534, 61
000335, 1709024919043.9858, 68
000336, 1709024919178.3372, 74
000337, 1709024919279.0999, 74
000338, 1709024919379.8616, 74
000339, 1709024919514.2092, 74
000340, 1709024919614.9692, 74
000341, 1709024919715.7283, 74
000342, 1709024919850.0723, 76
000343, 1709024919950.8296, 80
000344, 1709024920085.1997, 86
000345, 1709024920186.0364, 86
000346, 1709024920320.4888, 88
000347, 1709024920421.331, 91
000348, 1709024920555.791, 89
000349, 1709024920656.6387, 92
000350, 1709024920757.4885, 92
000351, 1709024920891.959, 92
000352, 1709024921026.4333, 92
000353, 1709024921127.239, 92
000354, 1709024921261.6216, 92
000355, 1709024921362.4082, 92
000356, 1709024921463.1943, 92
000357, 1709024921563.9802, 92
000358, 1709024921698.361, 92
000359, 1709024921799.1462, 92
000360, 1709024921933.5261, 94
000361, 1709024922034.3105, 96
000362, 1709024922135.1006, 100
000363, 1709024922269.6052, 105
000364, 1709024922370.509, 105
000365, 1709024922505.0508, 105
000366, 1709024922605.9597, 105
000367, 1709024922740.5083, 105
000368, 1709024922875.0608, 108
000369, 1709024922975.9775, 108
000370, 1709024923076.8965, 108
000371, 1709024923211.3416, 108
000372, 1709024923345.6692, 108
000373, 1709024923446.4136, 108
000374, 1709024923580.7375, 108
000375, 1709024923681.479, 108
000376, 1709024923815.7993, 108
000377, 1709024923916.5383, 111
000378, 1709024924017.276, 111
000379, 1709024924151.6008, 111
000380, 1709024924285.945, 111
000381, 1709024924386.7024, 111
000382, 1709024924487.4592, 111
000383, 1709024924621.8003, 111
000384, 1709024924722.5552, 115
000385, 1709024924856.894, 122
000386, 1709024924957.6472, 122
000387, 1709024925091.984, 125
000388, 1709024925192.7373, 128
000389, 1709024925327.08, 124
000390, 1709024925427.8362, 127
000391, 1709024925528.5916, 127
000392, 1709024925662.9312, 127
000393, 1709024925763.6848, 127
000394, 1709024925898.0217, 130
000395, 1709024925998.7737, 130
000396, 1709024926133.1084, 130
000397, 1709024926233.869, 127
000398, 1709024926368.221, 127
000399, 1709024926468.9844, 127
000400, 1709024926603.3342, 127
000401, 1709024926704.096, 127
000402, 1709024926838.4436, 127
000403, 1709024926939.2036, 127
000404, 1709024927073.5493, 127
000405, 1709024927174.3179, 127
000406, 1709024927308.7031, 127
000407, 1709024927409.4924, 127
000408, 1709024927543.8787, 127
000409, 1709024927644.6687, 124
000410, 1709024927779.0557, 118
000411, 1709024927879.8464, 112
000412, 1709024928014.2344, 106
000413, 1709024928115.0256, 104
000414, 1709024928249.4087, 104
000415, 1709024928350.1946, 101
000416, 1709024928450.9802, 99
000417, 1709024928585.3606, 99
000418, 1709024928686.1453, 99
000419, 1709024928820.5247, 96
000420, 1709024928921.3086, 92
000421, 1709024929055.687, 82
000422, 1709024929156.4717, 77
000423, 1709024929290.831, 75
000424, 1709024929391.5999, 71
000425, 1709024929525.9575, 71
000426, 1709024929626.7249, 71
000427, 1709024929761.0803, 67
000428, 1709024929895.4346, 65
000429, 1709024929996.1997, 61
000430, 1709024930130.552, 61
000431, 1709024930231.3093, 61
000432, 1709024930365.6467, 61
000433, 1709024930466.3987, 61
000434, 1709024930600.733, 61
000435, 1709024930701.4827, 61
000436, 1709024930835.814, 61
000437, 1709024930936.5613, 63
000438, 1709024931070.8896, 63
000439, 1709024931171.6372, 65
000440, 1709024931306.182, 63
000441, 1709024931407.3838, 68
000442, 1709024931542.3335, 70
000443, 1709024931643.5562, 72
000444, 1709024931778.534, 76
000445, 1709024931879.7773, 76
000446, 1709024931981.03, 76
000447, 1709024932116.0474, 76
000448, 1709024932217.3208, 76
000449, 1709024932351.9329, 76
000450, 1709024932452.7861, 76
000451, 1709024932587.259, 76
000452, 1709024932721.7334, 76
000453, 1709024932822.5906, 76
000454, 1709024932923.4487, 73
000455, 1709024933057.9277, 75
000456, 1709024933158.7883, 82
000457, 1709024933259.647, 88
000458, 1709024933393.9797, 96
000459, 1709024933494.7278, 100
000460, 1709024933595.4749, 105
000461, 1709024933729.8027, 105
000462, 1709024933830.547, 101
000463, 1709024933964.871, 96
000464, 1709024934065.613, 96
000465, 1709024934166.3535, 101
000466, 1709024934300.6797, 108
000467, 1709024934401.4185, 124
000468, 1709024934535.7349, 132
000469, 1709024934670.0486, 138
000470, 1709024934770.782, 133
000471, 1709024934871.5142, 130
000472, 1709024935005.821, 122
000473, 1709024935106.5496, 118
000474, 1709024935240.852, 115
000475, 1709024935341.643, 112
000476, 1709024935476.118, 108
000477, 1709024935610.6091, 105
000478, 1709024935711.4785, 100
000479, 1709024935845.9731, 98
000480, 1709024935946.8452, 93
000481, 1709024936047.7185, 91
000482, 1709024936182.218, 91
000483, 1709024936316.7195, 91
000484, 1709024936417.483, 91
000485, 1709024936551.7551, 91
000486, 1709024936686.0237, 88
000487, 1709024936820.2883, 88
000488, 1709024936954.549, 86
000489, 1709024937055.242, 86
000490, 1709024937155.9329, 86
000491, 1709024937290.1838, 84
000492, 1709024937424.4756, 81
000493, 1709024937525.1968, 81
000494, 1709024937659.4893, 85
000495, 1709024937760.2068, 85
000496, 1709024937860.9226, 87
000497, 1709024937995.208, 92
000498, 1709024938095.9202, 92
000499, 1709024938230.2004, 92
000500, 1709024938330.909, 88
000501, 1709024938431.6643, 86
000502, 1709024938532.4485, 80
000503, 1709024938666.8284, 71
000504, 1709024938801.2095, 69
000505, 1709024938901.996, 67
000506, 1709024939036.3794, 65
000507, 1709024939137.1677, 62
000508, 1709024939271.5532, 65
000509, 1709024939372.3418, 65
000510, 1709024939473.0972, 67
000511, 1709024939607.4358, 70
000512, 1709024939708.1882, 73
000513, 1709024939842.5232, 73
000514, 1709024939976.856, 73
000515, 1709024940111.1865, 71
000516, 1709024940211.933, 71
000517, 1709024940312.6785, 68
000518, 1709024940447.046, 64
000519, 1709024940547.8667, 58
000520, 1709024940682.2942, 57
000521, 1709024940816.722, 57
000522, 1709024940951.1497, 57
000523, 1709024941085.5776, 57
000524, 1709024941186.3987, 57
000525, 1709024941320.8267, 57
000526, 1709024941455.2642, 57
000527, 1709024941589.5493, 58
000528, 1709024941690.2607, 61
000529, 1709024941824.5396, 64
000530, 1709024941958.8147, 62
000531, 1709024942059.5188, 62
000532, 1709024942193.7874, 62
000533, 1709024942294.4866, 59
000534, 1709024942428.749, 55
000535, 1709024942529.4556, 50
000536, 1709024942663.7375, 44
000537, 1709024942764.4468, 44
000538, 1709024942898.723, 44
000539, 1709024942999.4275, 44
000540, 1709024943133.6975, 44
000541, 1709024943267.9639, 49
000542, 1709024943368.6614, 50
000543, 1709024943502.9304, 50
000544, 1709024943637.22, 52
000545, 1709024943771.5063, 50
000546, 1709024943872.219, 48
000547, 1709024944006.4993, 44
000548, 1709024944107.2075, 44
000549, 1709024944241.482, 46
000550, 1709024944375.7532, 46
000551, 1709024944476.4639, 48
000552, 1709024944577.1921, 50
000553, 1709024944711.4944, 52
000554, 1709024944845.794, 55
000555, 1709024944980.0908, 56
000556, 1709024945114.385, 61
000557, 1709024945215.104, 67
000558, 1709024945315.8215, 70
000559, 1709024945450.113, 71
000560, 1709024945550.8477, 71
000561, 1709024945685.158, 68
000562, 1709024945819.4656, 65
000563, 1709024945920.1946, 63
000564, 1709024946054.4978, 73
000565, 1709024946188.798, 76
000566, 1709024946289.5215, 84
000567, 1709024946423.8171, 92
000568, 1709024946558.1077, 109
000569, 1709024946692.3904, 128
000570, 1709024946826.6694, 145
000571, 1709024946960.9448, 187
000572, 1709024947061.649, 199
000573, 1709024947195.918, 204
000574, 1709024947296.6172, 204
000575, 1709024947430.88, 204
000576, 1709024947531.7297, 204
000577, 1709024947666.3, 209
000578, 1709024947767.2349, 217
000579, 1709024947868.1758, 222
000580, 1709024947969.1226, 222
000581, 1709024948103.7278, 228
000582, 1709024948204.6887, 228
000583, 1709024948339.3127, 234
000584, 1709024948440.2876, 242
000585, 1709024948541.1377, 249
000586, 1709024948675.5842, 249
000587, 1709024948776.421, 249
000588, 1709024948910.8726, 249
000589, 1709024949011.7134, 249
000590, 1709024949146.17, 239
000591, 1709024949280.6296, 217
000592, 1709024949415.0923, 217
000593, 1709024949549.5132, 209
000594, 1709024949650.3584, 204
000595, 1709024949751.2043, 187
000596, 1709024949885.6675, 187
000597, 1709024949986.5159, 187
000598, 1709024950087.3652, 187
000599, 1709024950221.8328, 187
000600, 1709024950356.3018, 191
000601, 1709024950457.1548, 191
000602, 1709024950558.0186, 191
000603, 1709024950692.365, 191
000604, 1709024950826.71, 191
000605, 1709024950927.468, 182
000606, 1709024951061.811, 161
000607, 1709024951162.5676, 151
000608, 1709024951296.9082, 140
000609, 1709024951397.663, 132
000610, 1709024951532.0017, 125
000611, 1709024951632.8037, 125
000612, 1709024951767.245, 128
000613, 1709024951901.6902, 128
000614, 1709024952002.5261, 128
000615, 1709024952103.364, 128
000616, 1709024952237.8179, 125
000617, 1709024952338.6604, 125
000618, 1709024952473.12, 116
000619, 1709024952573.963, 116
000620, 1709024952708.3142, 116
000621, 1709024952842.6643, 113
000622, 1709024952977.013, 104
000623, 1709024953077.7737, 99
000624, 1709024953212.12, 99
000625, 1709024953312.879, 99
000626, 1709024953447.223, 99
000627, 1709024953547.9802, 103
000628, 1709024953682.358, 98
000629, 1709024953783.1375, 94
000630, 1709024953883.9167, 89
000631, 1709024954018.2883, 89
000632, 1709024954152.659, 89
000633, 1709024954253.4368, 94
000634, 1709024954387.8062, 94
000635, 1709024954488.5828, 96
000636, 1709024954622.951, 99
000637, 1709024954723.7185, 101
000638, 1709024954858.0652, 98
000639, 1709024954958.8245, 98
000640, 1709024955093.1687, 98
000641, 1709024955193.926, 98
000642, 1709024955328.2678, 100
000643, 1709024955429.0234, 100
000644, 1709024955529.7783, 100
000645, 1709024955664.1152, 89
000646, 1709024955798.5005, 89
000647, 1709024955899.2896, 89
000648, 1709024956033.675, 89
000649, 1709024956168.0608, 89
000650, 1709024956268.8503, 89
000651, 1709024956369.6401, 94
000652, 1709024956504.0264, 94
000653, 1709024956604.8162, 92
000654, 1709024956739.2883, 89
000655, 1709024956873.8425, 89
000656, 1709024957008.4023, 89
000657, 1709024957142.968, 89
000658, 1709024957277.5396, 89
000659, 1709024957378.472, 87
000660, 1709024957479.4075, 82
000661, 1709024957613.9934, 77
000662, 1709024957714.8237, 74
000663, 1709024957849.189, 72
000664, 1709024957949.9624, 76
000665, 1709024958084.3264, 78
000666, 1709024958185.0989, 80
000667, 1709024958285.871, 82
000668, 1709024958420.2332, 78
000669, 1709024958554.5945, 78
000670, 1709024958655.3672, 78
000671, 1709024958756.1462, 80
000672, 1709024958890.7197, 84
000673, 1709024958991.6528, 84
000674, 1709024959126.234, 84
000675, 1709024959227.1726, 82
000676, 1709024959361.7612, 78
000677, 1709024959496.3542, 80
000678, 1709024959597.302, 82
000679, 1709024959731.9026, 79
000680, 1709024959832.7327, 82
000681, 1709024959967.0642, 82
000682, 1709024960067.8118, 79
000683, 1709024960168.5583, 79
000684, 1709024960302.8853, 79
000685, 1709024960403.6294, 79
000686, 1709024960504.3723, 79
000687, 1709024960638.6948, 79
000688, 1709024960739.4353, 79
000689, 1709024960840.1873, 79
000690, 1709024960974.5293, 79
000691, 1709024961075.285, 79
000692, 1709024961209.6243, 79
000693, 1709024961310.3777, 81
000694, 1709024961411.1301, 84
000695, 1709024961545.4653, 82
000696, 1709024961646.2158, 80
000697, 1709024961780.5508, 80
000698, 1709024961914.8909, 80
000699, 1709024962015.645, 80
000700, 1709024962149.9827, 80
000701, 1709024962250.7349, 80
000702, 1709024962385.07, 80
000703, 1709024962485.8203, 80
000704, 1709024962620.153, 80
000705, 1709024962720.9016, 80
000706, 1709024962821.6577, 80
000707, 1709024962955.9956, 77
000708, 1709024963056.748, 73
000709, 1709024963191.0833, 68
000710, 1709024963291.8335, 68
000711, 1709024963392.5828, 66
000712, 1709024963526.9136, 65
000713, 1709024963661.2427, 66
000714, 1709024963761.994, 64
000715, 1709024963896.354, 60
000716, 1709024963997.1235, 60
000717, 1709024964131.4817, 60
000718, 1709024964232.2498, 58
000719, 1709024964366.6062, 54
000720, 1709024964500.9614, 56
000721, 1709024964601.7273, 52
000722, 1709024964702.4924, 52
000723, 1709024964836.8467, 52
000724, 1709024964937.6128, 53
000725, 1709024965071.967, 53
000726, 1709024965172.7322, 53
000727, 1709024965307.085, 53
000728, 1709024965407.849, 53
000729, 1709024965542.2007, 53
000730, 1709024965642.9636, 53
000731, 1709024965777.3164, 53
000732, 1709024965878.1167, 53
000733, 1709024965978.918, 51
000734, 1709024966113.321, 49
000735, 1709024966214.124, 47
000736, 1709024966348.5295, 43
000737, 1709024966449.3345, 43
000738, 1709024966583.7422, 43
000739, 1709024966718.1516, 43
000740, 1709024966818.931, 43
000741, 1709024966953.284, 43
000742, 1709024967054.0479, 43
000743, 1709024967154.8113, 46
000744, 1709024967289.1611, 42
000745, 1709024967423.51, 42
000746, 1709024967524.2708, 42
000747, 1709024967625.0308, 42
000748, 1709024967759.3787, 42
000749, 1709024967860.1519, 44
000750, 1709024967994.5154, 46
000751, 1709024968095.2876, 44
000752, 1709024968229.6494, 47
000753, 1709024968330.4204, 45
000754, 1709024968464.7805, 47
000755, 1709024968565.5503, 45
000756, 1709024968699.909, 49
000757, 1709024968834.265, 48
000758, 1709024968968.6138, 46
000759, 1709024969069.3745, 42
000760, 1709024969203.721, 42
000761, 1709024969338.0662, 42
000762, 1709024969472.41, 43
000763, 1709024969606.7522, 43
000764, 1709024969707.5083, 43
000765, 1709024969808.2703, 43
000766, 1709024969942.6343, 43
000767, 1709024970043.407, 43
000768, 1709024970177.7698, 43
000769, 1709024970278.5417, 43
000770, 1709024970412.9033, 42
000771, 1709024970513.6743, 40
000772, 1709024970648.035, 37
000773, 1709024970748.8047, 34
000774, 1709024970849.5642, 35
000775, 1709024970983.909, 35
000776, 1709024971084.6663, 35
000777, 1709024971219.0083, 35
000778, 1709024971319.7637, 34
000779, 1709024971420.5183, 33
000780, 1709024971554.8564, 33
000781, 1709024971655.609, 33
000782, 1709024971789.9539, 33
000783, 1709024971890.734, 34
000784, 1709024971991.5376, 36
000785, 1709024972125.9426, 38
000786, 1709024972226.7466, 35
000787, 1709024972361.152, 34
000788, 1709024972495.5579, 36
000789, 1709024972596.3623, 38
000790, 1709024972697.1667, 34
000791, 1709024972831.5728, 34
000792, 1709024972932.3804, 34
000793, 1709024973066.795, 34
000794, 1709024973167.607, 34
000795, 1709024973302.025, 34
000796, 1709024973402.8398, 35
000797, 1709024973537.2612, 35
000798, 1709024973638.0789, 36
000799, 1709024973738.8975, 36
000800, 1709024973873.3232, 36
000801, 1709024973974.0942, 36
000802, 1709024974108.4548, 36
000803, 1709024974209.2246, 36
000804, 1709024974309.994, 34
000805, 1709024974444.3523, 33
000806, 1709024974545.1204, 32
000807, 1709024974679.4768, 32
000808, 1709024974813.8325, 32
000809, 1709024974914.663, 33
000810, 1709024975015.5286, 34
000811, 1709024975150.0203, 36
000812, 1709024975284.5176, 34
000813, 1709024975385.394, 36
000814, 1709024975519.9006, 37
000815, 1709024975654.4128, 35
000816, 1709024975755.3003, 35
000817, 1709024975889.7805, 34
000818, 1709024976024.1702, 34
000819, 1709024976158.5596, 34
000820, 1709024976292.949, 34
000821, 1709024976393.741, 34
000822, 1709024976528.1304, 33
000823, 1709024976628.922, 32
000824, 1709024976729.7139, 29
000825, 1709024976864.1023, 23
000826, 1709024976964.904, 21
000827, 1709024977099.307, 20
000828, 1709024977200.1091, 20
000829, 1709024977334.5125, 20
000830, 1709024977435.3154, 20
000831, 1709024977569.7192, 20
000832, 1709024977670.5225, 20
000833, 1709024977804.9272, 20
000834, 1709024977905.7258, 20
000835, 1709024978040.1106, 20
000836, 1709024978174.4949, 20
000837, 1709024978275.2827, 20
000838, 1709024978409.6667, 20
000839, 1709024978544.0503, 20
000840, 1709024978644.838, 20
000841, 1709024978779.221, 20
000842, 1709024978880.0083, 20
000843, 1709024979014.394, 20
000844, 1709024979148.7798, 20
000845, 1709024979283.165, 20
000846, 1709024979383.9539, 20
000847, 1709024979484.7427, 20
000848, 1709024979619.1277, 20
000849, 1709024979753.5125, 20
000850, 1709024979854.301, 20
000851, 1709024979988.6956, 20
000852, 1709024980123.0906, 20
000853, 1709024980257.4858, 20
000854, 1709024980358.2825, 20
000855, 1709024980492.6782, 20
000856, 1709024980627.0745, 20
000857, 1709024980727.8716, 20
000858, 1709024980862.2678, 20
000859, 1709024980996.6448, 20
000860, 1709024981131.0212, 20
000861, 1709024981231.8032, 20
000862, 1709024981366.179, 20
000863, 1709024981466.9602, 20
000864, 1709024981567.7415, 20
000865, 1709024981702.116, 20
000866, 1709024981802.8965, 20
000867, 1709024981937.2727, 20
000868, 1709024982071.6492, 20
000869, 1709024982206.0254, 20
000870, 1709024982306.8071, 20
000871, 1709024982441.1826, 20
000872, 1709024982575.5576, 20
000873, 1709024982709.9324, 20
000874, 1709024982844.3066, 20
000875, 1709024982945.1106, 20
000876, 1709024983079.5286, 20
000877, 1709024983180.3425, 20
000878, 1709024983314.7617, 20
000879, 1709024983415.5767, 20
000880, 1709024983549.9968, 20
000881, 1709024983684.418, 20
000882, 1709024983818.8396, 20
000883, 1709024983953.2385, 20
000884, 1709024984054.0244, 20
000885, 1709024984188.4058, 20
000886, 1709024984289.1914, 20
000887, 1709024984423.5723, 20
